tokens,ner_tags
"['""', 'Percepatan', 'itu', 'semata', '-', 'mata', 'usulan', 'DPD', 'I', 'seluruh', 'Indonesia', 'yang', 'diajukan', 'kepada', 'Ketua', 'Umum', '.', 'Kita', 'tahu', ',', 'dengan', 'latar', 'belakang', 'majemuk', ',', 'mestinya', 'DPP', 'jangan', 'terlalu', 'legal', 'formalistik', '.', 'Memang', 'betul', 'DPD', 'punya', 'hak', 'untuk', 'mengusulkan', 'agenda', 'politik', ',', 'tapi', 'hendaknya', 'disikapi', 'lebih', 'arif', '.', 'Jangan', 'sampai', 'terlalu', 'berpijak', 'pada', 'ketentuan', 'yang', 'legal', 'formal', ',', '""', 'kata', 'Hajriyanto', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
"['Fenomena', 'kepanikan', 'ini', 'sebagai', 'dampak', 'dari', 'dipangkasnya', 'kuota', 'harian', 'BBM', 'subsidi', 'di', 'SPBU', 'oleh', 'Pertamina', ',', 'akibat', 'kuota', 'nasional', 'dipangkas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Ini', 'harus', 'jadi', 'perhatian', 'para', 'menteri', 'untuk', 'meningkatkan', 'kinerjanya', '.', 'Kalau', 'PPP', 'kan', 'menterinya', 'baik', '.', 'Ukuran', '-', 'ukuran', 'itu', 'harus', 'menjadi', 'pertimbangan', '.', 'Saya', 'yakin', 'tidak', 'akan', 'di', '-', 'reshuffle', ',', 'termasuk', 'Menteri', 'Agama', 'dan', 'Menteri', 'Perumahan', ',', '""', 'ujarnya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Wapres', 'mengajak', 'masyarakat', 'untuk', 'bersama', 'pemerintah', 'mengerahkan', 'energi', 'untuk', 'mencapai', 'tujuan', 'yang', 'produktif', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Namun', ',', 'terkait', 'persoalan', 'waktu', ',', 'Made', 'mengaku', 'belum', 'menemukan', 'waktu', 'yang', 'tepat', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Namun', ',', 'Saan', 'mengatakan', 'tiga', 'poin', 'krusial', 'lainnya', 'sudah', 'disepakati', 'dalam', 'lobi', 'tersebut', ',', 'yaitu', 'sistem', 'pemilihan', 'disepakati', 'proporsional', 'terbuka', ',', 'alokasi', 'kursi', 'tiap', 'daerah', 'pemilihan', '3', '-', '10', 'untuk', 'nasional', 'dan', '3', '-', '12', 'untuk', 'tingkat', 'Provinsi', 'dan', 'Kabupaten', '/', 'Kota', '.']","['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sebagai', 'kepala', 'pemerintahan', ',', 'Jokowi', 'selaku', 'Presiden', 'dinilainya', 'belum', 'menjadi', 'sosok', 'panglima', 'dalam', 'pemerintahan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Israel', 'melancarkan', 'operasi', 'militer', 'yang', 'diberi', 'nama', '""', 'Operation', 'Protective', 'Edge', '""', 'di', 'Gaza', 'dengan', 'dalih', 'untuk', 'menghentikan', 'serangan', '-', 'serangan', 'roket', '.']","['B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Depresi', 'tropis', 'yang', 'menurunkan', 'hujan', 'lebat', 'di', 'wilayah', 'Puerto', 'Rico', 'dan', 'Republik', 'Dominika', 'naik', 'menjadi', 'Badai', 'Tropis', 'Cristobal', ',', 'Minggu', '(', '24/8', ')', 'pagi', 'di', 'saat', 'badai', 'itu', 'mendekati', 'Bahamas', ',', 'demikian', 'dikatakan', 'Pusat', 'Topan', 'AS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O']"
"['Mereka', 'berutang', 'nyawa', 'bukan', 'kepada', 'induknya', ',', 'melainkan', 'kepada', 'Allah', 'yang', 'telah', 'menciptakan', 'mereka', 'beserta', 'induknya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Nama', 'Nazaruddin', 'setidaknya', 'disebut', 'dalam', 'tiga', 'kasus', '.']","['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Untuk', 'mengolah', 'silika', ',', 'ujar', 'Nurul', ',', 'pihaknya', 'telah', 'mematenkan', 'alat', 'pengolah', 'khusus', 'ball', 'mill', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Ramping', 'tapi', 'kaya', 'fungsi', '.', 'Tapi', 'ramping', 'itu', 'relatif', ',', 'rampingnya', 'Malaysia', 'dan', 'Singapura', 'belum', 'tentu', 'cocok', 'dengan', 'Indonesia', ',', '""', 'ujar', 'Sutiyoso', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
"['Mengutip', 'sejumlah', 'sumber', ',', 'surat', 'kabar', 'itu', 'melaporkan', 'bahwa', '""', 'pertimbangan', 'substansial', '""', 'dibuat', 'untuk', 'mengamankan', 'pembebasannya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ketua', 'Umum', 'Partai', 'Persatuan', 'Pembangunan', '(', 'PPP', ')', ',', 'Suryadharma', 'Ali', ',', 'belum', 'mau', 'membicarakan', 'soal', 'pengusungan', 'dirinya', 'sebagai', 'calon', 'presiden', '(', 'capres', ')', '.']","['O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Menurut', 'para', 'analis', 'dan', 'pengamat', 'Abkhaz', ',', 'Khajimba', 'diyakini', 'sebagai', 'capres', 'unggulan', 'kali', 'ini', ',', 'Vitaly', 'Gabnia', ',', 'ketua', 'serikat', 'veteran', 'perang', 'Abkhaz', ',', 'Aruaa', 'dan', 'salah', 'seorang', 'dari', 'tokoh', 'utama', 'di', 'balik', 'aksi', 'unjukrasa', 'terhadap', 'Ankvab', ',', 'adalah', 'wapres', 'Khajimbaa', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-LOCATION', 'O']"
"['Badan', 'Kehormatan', 'menilai', 'Dahlan', 'Iskan', 'sudah', 'menimbulkan', 'kegaduhan', 'politik', 'karena', 'melaporkan', 'kasus', 'yang', 'belum', 'jelas', 'bukti', '-', 'bukti', 'pendukungnya', '.']","['B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mendur', 'Bersaudara', 'harus', 'diam', '-', 'diam', 'menyelinap', 'di', 'malam', 'hari', ',', 'panjat', 'pohon', 'dan', 'lompati', 'pagar', 'di', 'sampaing', 'kantor', 'Domei', ',', 'yang', 'sekarang', 'kantor', 'Antara', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O']"
"['Yuddy', 'mengaku', 'Hanura', 'siap', 'jika', 'ada', 'kadernya', 'yang', 'masuk', 'dalam', 'kabinet', 'Jokowi', '-', 'JK', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Meskipun', 'sebagian', 'besar', 'partai', 'lainnya', 'telah', 'menyatakan', 'dukungannya', 'terhadap', 'perppu', 'tersebut', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Muhammad', 'berencana', 'melaporkan', 'temuan', 'itu', 'ke', 'KPK', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sedangkan', 'kenaikan', 'harga', 'wisata', 'budaya', 'di', 'Amsterdam', 'naik', '37,3', '%', ',', 'atau', 'kenaikan', 'tertinggi', 'dari', '12', 'kota', 'Eropa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'B-LOCATION', 'O']"
"['Penetapan', 'ini', ',', 'menurut', 'direktur', 'perencanaan', 'strategis', 'dan', 'hubungan', 'masyarakat', 'BI', 'Budi', 'Mulia', ',', 'Selasa', ',', 'untuk', 'meminimalkan', 'gejolak', 'yang', 'mungkin', 'timbul', 'bagi', 'perekonomian', 'domestik', 'meski', 'secara', 'umum', 'kondisi', 'perekonomian', 'nasional', 'sampai', 'dengan', 'bulan', 'Juli', '2007', 'menunjukkan', 'berlanjutnya', 'ekspansi', 'dengan', 'stabilitas', 'ekonomi', 'makro', 'dan', 'sistem', 'keuangan', 'yang', 'relatif', 'terjaga', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dia', 'mengingatkan', 'agar', 'warga', 'tidak', 'mudah', 'terbius', 'oleh', 'gaya', 'kepemimpinan', 'Jokowi', 'yang', 'gemar', 'blusukan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']"
"['Tanpa', 'foto', 'karena', 'telah', 'disensor', 'Jepang', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']"
"['Nurul', 'mengatakan', ',', 'pihaknya', 'sudah', 'berupaya', 'mengusung', 'calon', 'terbaik', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ia', 'mengharapkan', 'gambaran', 'awal', 'tahun', 'yang', 'menunjukkan', 'adanya', 'penurunan', 'tidak', 'menggambarkan', 'keseluruhan', 'tahun', '2007', 'nantinya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'O', 'O']"
"['Dia', 'mengajari', 'anak', '-', 'anak', 'suku', 'anak', 'dalam', 'membaca', 'dan', 'menulis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Koleksi', 'foto', 'IPPHOS', 'pada', 'kurun', 'waktu', '1945', '-', '1949', 'konon', 'berjumlah', '22.700', 'bingkai', 'foto', '.']","['O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O']"
"['Temuan', 'ini', 'juga', 'telah', 'disampaikan', 'kepada', 'DPR', ',', 'Kamis', 'lalu', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'B-TIME', 'O', 'O']"
"['Lima', 'warga', 'Palestina', 'termasuk', 'dua', 'anak', '-', 'anak', 'tewas', 'dalam', 'satu', 'serangan', 'Israel', 'lainnya', 'di', 'satu', 'rumah', 'di', 'Gaza', 'tengah', ',', 'kata', 'para', 'pejabat', 'kesehatan', '.']","['B-QUANTITY', 'I-QUANTITY', 'B-LOCATION', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Namun', 'kita', 'memiliki', 'kebiasaan', 'memakan', 'camilan', 'bertepung', 'tinggi', 'dan', 'kalori', 'kosong', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Jumlah', 'orang', 'yang', 'mengalami', 'kegemukan', 'terus', 'meningkat', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Namun', ',', 'Rofiq', 'mengatakan', ',', 'tujuannya', 'membentuk', 'partai', 'ini', 'adalah', 'untuk', 'menerjemahkan', 'sisi', 'politik', 'dari', 'Nasdem', 'yang', 'sudah', 'diikutinya', '.']","['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O']"
"['Anggota', 'komite', 'konvensi', 'Partai', 'Demokrat', ',', 'Vera', 'Febyanthy', ',', 'mengakui', 'dirinya', 'yang', 'mengusulkan', 'Rustriningsih', 'diundang', 'sebagai', 'peserta', 'konvensi', '.']","['O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Keputusan', 'tersebut', 'diambil', 'Presiden', 'Joko', 'Widodo', 'pagi', 'tadi', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O']"
"['""', 'Dewan', 'juri', 'berpendapat', 'sudah', 'saatnya', ',', 'penghargaan', 'diberi', 'kepada', 'seseorang', 'yang', 'berjasa', ',', '""', 'tambah', 'Toety', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
"['Terkait', 'dengan', 'peraturan', ',', 'saat', 'ini', 'pemerintah', 'siap', 'mengesahkan', 'Rancangan', 'Undang', '-', 'undang', '(', 'RUU', ')', 'kelautan', 'pada', 'akhir', 'bulan', 'September', '2014', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'O']"
"['Termasuk', 'mengundang', 'salah', 'satu', 'kader', 'PDI', 'Perjuangan', 'yang', 'menjabat', 'sebagai', 'Gubernur', 'DKI', 'Jakarta', 'Joko', 'Widodo', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O']"
"['Korea', 'Selatan', 'dan', 'Hong', 'Kong', 'Selasa', 'mengatakan', 'bahwa', 'mereka', 'telah', 'bergabung', 'dengan', 'larangan', 'unggas', 'Inggris', 'yang', 'daftarnya', 'semakin', 'bertambah', 'sejak', 'negara', 'tersebut', 'untuk', 'pertama', 'kalinya', 'mengalami', 'kematian', 'akibat', 'flu', 'burung', 'pada', 'unggas', 'dalam', 'negerinya', '.']","['B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'I-LOCATION', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Legislator', 'Partai', 'Demokrasi', 'Indonesia', 'Perjuangan', 'Eva', 'Sundari', 'menyatakan', 'ada', 'setidaknya', '118', 'Undang', '-', 'undang', 'yang', 'tak', 'memihak', 'pada', 'rakyat', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Alex', 'Mendur', 'lahir', '1907', ',', 'sementara', 'adiknya', 'Frans', 'Mendur', 'lahir', 'tahun', '1913', '.']","['B-PERSON', 'I-PERSON', 'O', 'B-TIME', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-TIME', 'O']"
"['Dengan', 'mengusung', 'Aburizal', 'Bakrie', 'sebagai', 'presiden', ',', 'maka', 'Golkar', 'akan', 'mengutamakan', 'koalisi', '.']","['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O']"
"['Kabarnya', ',', 'pilar', 'berjumlah', 'ganjil', 'itu', 'tidak', 'dikenal', 'dalam', 'rumus', 'arsitektur', 'dan', 'sempat', 'ditentang', 'oleh', 'Tim', 'Penasihat', 'Arsitektur', 'Kota', 'DKI', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mayoritas', 'anggota', 'parlemen', 'anti', '-', 'Suriah', 'di', 'Lebanon', 'menuduh', 'Damaskus', 'menghalangi', 'pembentukan', 'mahkamah', 'internasional', 'itu', ',', 'dan', 'sejumlah', 'menteri', 'kabinet', 'pro', '-', 'Suriah', 'mundur', 'november', 'lalu', 'yang', 'menimbulkan', 'krisis', 'politik', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Sejumlah', 'kader', 'PD', 'dilobi', 'untuk', 'bergabung', 'ke', 'kubu', 'politik', 'tertentu', '.']","['O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sedangkan', 'untuk', 'menggelar', 'persidangan', ',', 'saat', 'itu', 'MK', 'harus', 'menumpang', 'di', 'gedung', 'Nusantara', 'IV', '(', 'Pusataka', 'Loka', ')', ',', 'kompleks', 'MPR', '/', 'DPR', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Untuk', 'mengungkap', 'misteri', 'air', 'di', 'Bulan', ',', 'NASA', 'telah', 'menyiapkan', 'pengiriman', 'satelit', 'LRO', 'tahun', 'ini', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'O']"
"['Dutabesar', 'Amerika', 'Serikat', 'untuk', 'Irak', ',', 'Zalmay', 'Khalilzad', 'tahun', 'lalu', 'mengadakan', 'pembicaraan', 'dengan', 'para', 'wakil', 'kelompok', 'pemberontak', 'Irak', 'terkemuka', 'dalam', 'rangka', 'membujuk', 'kaum', 'militan', 'Irak', 'Sunni', 'ke', 'dalam', 'proses', 'politik', 'negara', ',', 'kata', 'suratkabar', 'The', 'New', 'York', 'Times', 'melaporkan', 'dalam', 'situs', 'webnya', 'Ahad', '.']","['O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'B-TIME', 'O']"
"['Film', 'terbarunya', ',', 'Music', 'and', 'Lyrics', ',', 'adalah', 'sebuah', 'film', 'komedi', 'romantis', 'mengenai', 'bintang', 'rock', 'terkenal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Pegawai', 'pemasaran', 'dalam', 'kegiatan', 'telemarketing', 'yang', 'meresahkan', 'masyarakat', 'diduga', 'merupakan', 'karyawan', 'yang', 'berstatus', 'alih', 'daya', 'atau', 'dari', 'pihak', 'ketiga', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ketika', 'ditanyakan', 'apakah', 'ada', 'kesepakatan', 'yang', 'tidak', 'tercapai', 'antara', 'PPP', 'dengan', 'Koalisi', 'Merah', 'Putih', '(', 'KMP', ')', ',', 'Nasir', 'enggan', 'menjawabnya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O']"
"['Susno', 'mengatakan', ',', 'ia', 'tidak', 'pernah', 'meminta', 'uang', 'ke', 'Sjahril', 'agar', 'kasus', 'yang', 'dilaporkan', 'Ho', 'Kian', 'Huat', ',', 'pengusaha', 'asal', 'Singapura', ',', 'itu', 'ditangani', 'penyidik', 'Bareskrim', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sebelumnya', ',', 'Kepala', 'Bidang', 'Peternakan', 'Dinas', 'Pertanian', 'dan', 'Peternakan', 'Diah', 'Ningrum', 'pun', 'mengatakan', 'bahwa', 'hewan', 'tersebut', 'merupakan', 'hewan', 'langka', 'dan', 'beracun', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Xinjiang', 'adalah', 'tempat', 'tinggal', 'tradisional', 'para', 'warga', 'Uighur', 'yang', 'berbicara', 'dalam', 'bahasa', 'Turki', ',', 'dan', 'Tiongkok', 'menyebut', 'serangan', '-', 'serangan', 'di', 'wilayah', 'itu', 'dilakukan', 'kelompok', 'separatis', 'yang', 'dikatakannya', 'berusaha', 'mendirikan', 'satu', 'negara', 'merdeka', 'bernama', 'Turkistan', 'Timur', '.']","['B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Padahal', 'harganya', 'itu', 'sudah', 'sangat', 'mahal', '""', 'sebutnya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Pasca', 'Pemilu', '2014', ',', 'diharapkan', 'oleh', 'Golkar', 'tak', 'terjadi', 'lembaga', '-', 'lembaga', 'anomali', 'lagi', ',', 'seperti', 'keberadaan', 'Sekretariat', 'Gabungan', '(', 'Setgab', ')', 'seperti', 'saat', 'ini', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Abu', 'dari', 'letusan', 'gunung', 'berapi', 'Eyjafjallajokull', 'tahun', '2010', 'menutupi', 'banyak', 'wilayah', 'udara', 'Eropa', 'selama', 'enam', 'hari', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O']"
"['Jokowi', 'memutuskan', 'batal', 'melantik', 'Komjen', 'Budi', 'Gunawan', 'yang', 'sudah', 'mendapat', 'persetujuan', 'DPR', 'untuk', 'menjadi', 'Kapolri', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O']"
"['Namun', ',', 'konvensi', 'ini', 'hanya', 'di', 'tingkat', 'pusat', 'melalui', 'agenda', 'Rapat', 'Pimpinan', 'Nasional', 'Partai', 'Golkar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ia', 'menilai', 'ada', 'isi', 'kesepakatan', 'yang', 'tidak', 'ditaati', 'oleh', 'satu', '-', 'dua', 'partai', 'politik', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
